Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002234,Male,No,0,Graduate,No,6000,0,141,360,1,Urban,Y
LP002235,Male,Yes,2,Graduate,Yes,5417,4196,267,360,1,Urban,Y
LP002236,Male,Yes,0,Not Graduate,No,2333,1516,95,360,1,Urban,Y
LP002237,Male,Yes,3+,Graduate,No,3036,2504,158,360,0,Semiurban,N
LP002238,Male,Yes,2,Graduate,No,4006,1526,168,360,1,Urban,Y
LP002239,Male,Yes,1,Graduate,No,12841,10968,349,360,1,Semiurban,N
LP002240,Male,Yes,2,Graduate,No,3200,700,70,360,1,Urban,Y
LP002241,Male,Yes,2,Graduate,,2500,1840,109,360,1,Urban,Y
LP002242,Male,Yes,2,Graduate,No,3073,8106,200,360,1,Urban,Y
LP002243,Male,No,0,Graduate,No,1853,2840,114,360,1,Rural,N
LP002244,Male,Yes,2,Graduate,No,1299,1086,17,120,1,Urban,Y
LP002245,Male,No,0,Graduate,No,4950,0,125,360,1,Urban,Y
LP002246,Male,No,1,Not Graduate,No,3596,0,100,240,,Urban,Y
LP002247,Female,No,0,Graduate,No,3510,0,76,360,0,Urban,N
LP002248,Male,Yes,0,Not Graduate,No,4887,0,133,360,1,Rural,N
LP002249,Male,Yes,0,Graduate,,2600,3500,115,,1,Urban,Y
LP002250,Male,Yes,0,Not Graduate,No,7660,0,104,360,0,Urban,N
LP002251,Male,Yes,1,Graduate,No,5955,5625,315,360,1,Urban,Y
LP002252,Male,Yes,0,Not Graduate,No,2600,1911,116,360,0,Semiurban,N
LP002253,,Yes,2,Not Graduate,No,3365,1917,112,360,0,Rural,N
LP002254,Male,Yes,1,Graduate,,3717,2925,151,360,,Semiurban,N
LP002255,Male,Yes,0,Graduate,Yes,9560,0,191,360,1,Semiurban,Y
LP002256,Male,Yes,0,Graduate,No,2799,2253,122,360,1,Semiurban,Y
LP002257,Male,Yes,2,Not Graduate,No,4226,1040,110,360,1,Urban,Y
LP002258,Male,No,0,Not Graduate,No,1442,0,35,360,1,Urban,N
LP002259,Female,No,2,Graduate,,3750,2083,120,360,1,Semiurban,Y
LP002260,Male,Yes,1,Graduate,,4166,3369,201,360,,Urban,N
LP002261,Male,No,0,Graduate,No,3167,0,74,360,1,Urban,N
LP002262,Male,No,1,Graduate,Yes,4692,0,106,360,1,Rural,N
LP002263,Male,Yes,0,Graduate,No,3500,1667,114,360,1,Semiurban,Y
LP002264,Male,No,3+,Graduate,No,12500,3000,320,360,1,Rural,N
LP002265,Male,Yes,0,Graduate,No,2275,2067,,360,1,Urban,Y
LP002266,Male,Yes,0,Graduate,No,1828,1330,100,,0,Urban,N
LP002267,Female,Yes,0,Graduate,No,3667,1459,144,360,1,Semiurban,Y
LP002268,Male,No,0,Graduate,No,4166,7210,184,360,1,Urban,Y
LP002269,Male,No,0,Not Graduate,No,3748,1668,110,360,1,Semiurban,Y
LP002270,Male,No,0,Graduate,No,3600,0,80,360,1,Urban,N
LP002271,Male,No,0,Graduate,No,1800,1213,47,360,1,Urban,Y
LP002272,Male,Yes,0,Graduate,No,2400,0,75,360,,Urban,Y
LP002273,Male,Yes,0,Graduate,No,3941,2336,134,360,1,Semiurban,Y
LP002274,Male,Yes,0,Not Graduate,Yes,4695,0,96,,1,Urban,Y
LP002275,Female,No,0,Graduate,No,3410,0,88,,1,Urban,Y
LP002276,Male,Yes,1,Graduate,No,5649,0,44,360,1,Urban,Y
LP002277,Male,Yes,0,Graduate,No,5821,0,144,360,1,Urban,Y
LP002278,Female,Yes,0,Graduate,No,2645,3440,120,360,0,Urban,N
LP002279,Female,No,0,Graduate,No,4000,2275,144,360,1,Semiurban,Y
LP002280,Female,Yes,0,Not Graduate,No,1928,1644,100,360,1,Semiurban,Y
LP002281,Female,No,0,Graduate,No,3086,0,120,360,1,Semiurban,Y
LP002282,Female,No,0,Graduate,No,4230,0,112,360,1,Semiurban,N
LP002283,Male,Yes,2,Graduate,No,4616,0,134,360,1,Urban,N
LP002284,Female,Yes,1,Graduate,Yes,11500,0,286,360,0,Urban,N
LP002285,Male,Yes,2,Graduate,No,2708,1167,97,360,1,Semiurban,Y
LP002286,Male,Yes,0,Graduate,No,2132,1591,96,360,1,Semiurban,Y
LP002287,Male,Yes,0,Graduate,No,3366,2200,135,360,1,Rural,N
LP002288,Male,Yes,1,Graduate,No,8080,2250,180,360,1,Urban,Y
LP002289,Male,Yes,2,Not Graduate,No,3357,2859,144,360,1,Urban,Y
LP002290,Male,Yes,0,Graduate,No,2500,3796,120,360,1,Urban,Y
LP002291,Male,Yes,3+,Graduate,No,3029,0,99,360,1,Urban,Y
LP002292,Male,Yes,0,Not Graduate,Yes,2609,3449,165,180,0,Rural,N
LP002293,Male,Yes,1,Graduate,No,4945,0,,360,0,Rural,N
LP002294,Female,No,0,Graduate,No,4166,0,116,360,0,Semiurban,N
LP002295,Male,Yes,0,Graduate,No,5726,4595,258,360,1,Semiurban,N
LP002296,Male,No,0,Not Graduate,No,3200,2254,126,180,0,Urban,N
LP002297,Male,Yes,1,Graduate,No,10750,0,312,360,1,Urban,Y
LP002298,Male,Yes,3+,Not Graduate,Yes,7100,0,125,60,1,Urban,Y
LP002299,Female,No,0,Graduate,No,4300,0,136,360,0,Semiurban,N
LP002300,Male,Yes,0,Graduate,No,3208,3066,172,360,1,Urban,Y
LP002301,Male,Yes,2,Not Graduate,Yes,1875,1875,97,360,1,Semiurban,Y
LP002302,Male,No,0,Graduate,No,3500,0,81,300,1,Semiurban,Y
LP002303,Male,Yes,3+,Not Graduate,No,4755,0,95,,0,Semiurban,N
LP002304,Male,Yes,3+,Graduate,Yes,5266,1774,187,360,1,Semiurban,Y
LP002305,Male,No,0,Graduate,No,3750,0,113,480,1,Urban,N
LP002306,Male,No,0,Graduate,No,3750,4750,176,360,1,Urban,N
LP002307,Male,Yes,1,Graduate,Yes,1000,3022,110,360,1,Urban,N
LP002308,Male,Yes,3+,Graduate,No,3167,4000,180,300,0,Semiurban,N
LP002309,Male,Yes,3+,Not Graduate,Yes,3333,2166,130,360,,Semiurban,Y
LP002310,Female,No,0,Graduate,No,3846,0,111,360,1,Semiurban,Y
LP002311,Male,Yes,1,Graduate,Yes,2395,0,,360,1,Semiurban,Y
LP002312,Female,Yes,2,Graduate,No,1378,1881,167,360,1,Urban,N
LP002313,Male,Yes,0,Graduate,No,6000,2250,265,360,,Semiurban,N
LP002314,Male,Yes,1,Graduate,No,3988,0,50,240,1,Urban,Y
LP002315,Male,No,0,Graduate,No,2366,2531,136,360,1,Semiurban,Y
LP002316,Male,Yes,2,Not Graduate,No,3333,2000,99,360,,Semiurban,Y
LP002317,Male,Yes,0,Graduate,No,2500,2118,104,360,1,Semiurban,Y
LP002318,Male,No,0,Graduate,No,8566,0,210,360,1,Urban,Y
LP002319,Male,Yes,0,Graduate,No,5695,4167,175,360,1,Semiurban,Y
LP002320,Male,Yes,0,Graduate,No,2958,2900,131,360,1,Semiurban,Y
LP002321,Male,Yes,2,Graduate,No,6250,5654,188,180,1,Semiurban,Y
LP002322,Male,Yes,2,Not Graduate,No,3273,1820,81,360,1,Urban,Y
LP002323,Male,No,0,Graduate,No,4133,0,122,360,1,Semiurban,Y
LP002324,Male,No,0,Not Graduate,No,3620,0,25,120,1,Semiurban,Y
LP002325,Male,No,0,Graduate,,6782,0,,360,,Urban,N
LP002326,Female,Yes,0,Graduate,No,2484,2302,137,360,1,Semiurban,Y
LP002327,Male,Yes,0,Graduate,No,1977,997,50,360,1,Semiurban,Y
LP002328,Male,Yes,0,Not Graduate,No,4188,0,115,180,1,Semiurban,Y
LP002329,Male,Yes,0,Graduate,No,1759,3541,131,360,1,Semiurban,Y
LP002330,Male,Yes,2,Not Graduate,No,4288,3263,133,180,1,Urban,Y
LP002331,Male,No,0,Graduate,No,4843,3806,151,360,1,Semiurban,Y
LP002332,Male,Yes,,Graduate,No,13650,0,,360,1,Urban,Y
LP002333,Male,Yes,0,Graduate,No,4652,3583,,360,1,Semiurban,Y
LP002334,Male,,,Graduate,No,3816,754,160,360,1,Urban,Y
LP002335,Male,Yes,1,Graduate,No,3052,1030,100,360,1,Urban,Y
LP002336,Male,Yes,2,Graduate,No,11417,1126,225,360,1,Urban,Y
LP002337,Male,No,0,Not Graduate,,7333,0,120,360,1,Rural,N
LP002338,Male,Yes,2,Graduate,No,3800,3600,216,360,0,Urban,N
LP002339,Male,Yes,3+,Not Graduate,No,2071,754,94,480,1,Semiurban,Y
LP002340,Male,No,0,Graduate,No,5316,0,136,360,1,Urban,Y
LP002341,Female,Yes,0,Graduate,,2929,2333,139,360,1,Semiurban,Y
LP002342,Male,Yes,0,Not Graduate,No,3572,4114,152,,0,Rural,N
LP002343,Female,No,1,Graduate,Yes,7451,0,,360,1,Semiurban,Y
LP002344,Male,No,0,Graduate,,5050,0,118,360,1,Semiurban,Y
LP002345,Male,Yes,1,Graduate,No,14583,0,185,180,1,Rural,Y
LP002346,Female,Yes,0,Graduate,No,3167,2283,154,360,1,Semiurban,Y
LP002347,Male,Yes,1,Graduate,No,2214,1398,85,360,,Urban,Y
LP002348,Male,Yes,0,Graduate,No,5568,2142,175,360,1,Rural,N
LP002349,Female,No,0,Graduate,No,10408,0,259,360,1,Urban,Y
LP002350,Male,Yes,,Graduate,No,5667,2667,180,360,1,Rural,Y
LP002351,Female,No,0,Graduate,No,4166,0,44,360,1,Semiurban,Y
LP002352,Female,No,0,Graduate,No,2137,8980,137,360,0,Semiurban,Y
LP002353,Male,Yes,2,Graduate,No,2957,0,81,360,1,Semiurban,Y
LP002354,Male,Yes,0,Not Graduate,No,4300,2014,194,360,1,Rural,Y
LP002355,Female,No,0,Graduate,No,3692,0,93,360,,Rural,Y
LP002356,,Yes,3+,Graduate,No,23803,0,370,360,1,Rural,Y
LP002357,Male,No,0,Graduate,No,3865,1640,,360,1,Rural,Y
LP002358,Male,Yes,1,Graduate,Yes,10513,3850,160,180,0,Urban,N
LP002359,Male,Yes,0,Graduate,No,6080,2569,182,360,,Rural,N
LP002360,Male,No,0,Graduate,Yes,20166,0,650,480,,Urban,Y
LP002361,Male,No,0,Graduate,No,2014,1929,74,360,1,Urban,Y
LP002362,Male,No,0,Graduate,No,2718,0,70,360,1,Semiurban,Y
LP002363,Male,Yes,0,Graduate,Yes,3459,0,25,120,1,Semiurban,Y
LP002364,Male,No,0,Graduate,No,4895,0,102,360,1,Semiurban,Y
LP002365,Male,Yes,3+,Graduate,No,4000,7750,290,360,1,Semiurban,N
LP002366,Female,Yes,0,Graduate,No,4583,0,84,360,1,Rural,N
LP002367,Male,Yes,2,Graduate,Yes,3316,3500,88,360,1,Urban,Y
LP002368,Male,No,0,Graduate,No,14999,0,242,360,0,Semiurban,N
LP002369,Male,Yes,2,Not Graduate,No,4200,1430,129,360,1,Rural,N
LP002370,Male,Yes,2,Graduate,No,5042,2083,185,360,1,Rural,N
LP002371,Male,No,0,Graduate,No,5417,0,168,360,1,Urban,Y
LP002372,Male,No,0,Graduate,Yes,6950,0,175,180,1,Semiurban,Y
LP002373,Male,Yes,0,Graduate,No,2698,2034,122,360,1,Semiurban,Y
LP002374,Male,Yes,2,Graduate,No,11757,0,187,180,1,Urban,Y
LP002375,Female,Yes,0,Graduate,No,2330,4486,100,360,1,Semiurban,Y
LP002376,Female,Yes,2,Graduate,No,14866,0,70,360,1,Urban,Y
LP002377,Male,Yes,1,Graduate,No,1538,1425,30,360,1,Urban,Y
LP002378,Female,No,0,Graduate,No,10000,1666,225,360,1,Rural,N
LP002379,Male,Yes,0,Graduate,No,4860,830,125,360,1,Semiurban,Y
LP002380,Male,No,0,Graduate,No,6277,0,118,360,0,Rural,N
LP002381,Male,Yes,0,Graduate,Yes,2577,3750,152,360,1,Rural,Y
LP002382,Male,No,0,Graduate,No,9166,0,244,360,1,Urban,N
LP002383,Male,Yes,2,Not Graduate,No,2281,0,113,360,1,Rural,N
LP002384,Male,No,0,Graduate,No,3254,0,50,360,1,Urban,Y
LP002385,Male,Yes,3+,Graduate,No,39999,0,600,180,0,Semiurban,Y
LP002386,Male,Yes,1,Graduate,No,6000,0,160,360,,Rural,Y
LP002387,Male,Yes,1,Graduate,No,9538,0,187,360,1,Urban,Y
LP002388,Male,No,0,Graduate,,2980,2083,120,360,1,Rural,Y
LP002389,Male,Yes,0,Graduate,No,4583,5625,255,360,1,Semiurban,Y
LP002390,Male,Yes,0,Not Graduate,No,1863,1041,98,360,1,Semiurban,Y
LP002391,Male,Yes,0,Graduate,No,7933,0,275,360,1,Urban,N
LP002392,Male,Yes,1,Graduate,No,3089,1280,121,360,0,Semiurban,N
LP002393,Male,Yes,2,Graduate,No,4167,1447,158,360,1,Rural,Y
LP002394,Male,Yes,0,Graduate,No,9323,0,75,180,1,Urban,Y
LP002395,Male,Yes,0,Graduate,No,3707,3166,182,,1,Rural,Y
LP002396,Female,Yes,0,Graduate,No,4583,0,112,360,1,Rural,N
LP002397,Male,Yes,0,Graduate,No,2439,3333,129,360,1,Rural,Y
LP002398,Male,No,0,Graduate,No,2237,0,63,480,0,Semiurban,N
LP002399,Male,Yes,2,Graduate,No,8000,0,200,360,1,Semiurban,Y
LP002400,Male,Yes,0,Not Graduate,,1820,1769,95,360,1,Rural,Y
LP002401,,Yes,3+,Graduate,No,51763,0,700,300,1,Urban,Y
LP002402,Male,Yes,3+,Not Graduate,No,3522,0,81,180,1,Rural,N
LP002403,Male,Yes,0,Graduate,No,5708,5625,187,360,1,Semiurban,Y
LP002404,Male,Yes,0,Not Graduate,Yes,4344,736,87,360,1,Semiurban,N
LP002405,Male,Yes,0,Graduate,No,3497,1964,116,360,1,Rural,Y
LP002406,Male,Yes,2,Graduate,No,2045,1619,101,360,1,Rural,Y
LP002407,Male,Yes,3+,Graduate,No,5516,11300,495,360,0,Semiurban,N
LP002408,Male,Yes,1,Graduate,No,3750,0,116,360,1,Semiurban,Y
LP002409,Male,No,0,Not Graduate,No,2333,1451,102,480,0,Urban,N
LP002410,Male,Yes,1,Graduate,No,6400,7250,180,360,0,Urban,N
LP002411,Male,No,0,Graduate,No,1916,5063,67,360,,Rural,N
LP002412,Male,Yes,0,Graduate,No,4600,0,73,180,1,Semiurban,Y
LP002413,Male,Yes,1,Graduate,No,33846,0,260,360,1,Semiurban,N
LP002414,Female,Yes,0,Graduate,No,3625,0,108,360,1,Semiurban,Y
LP002415,Male,Yes,0,Graduate,Yes,39147,4750,120,360,1,Semiurban,Y
LP002416,Male,Yes,1,Graduate,Yes,2178,0,66,300,0,Rural,N
LP002417,Male,Yes,0,Graduate,No,2383,2138,58,360,,Rural,Y
LP002418,,Yes,0,Graduate,Yes,674,5296,168,360,1,Rural,Y
LP002419,Male,Yes,0,Graduate,No,9328,0,188,180,1,Rural,Y
LP002420,Male,No,0,Not Graduate,No,4885,0,48,360,1,Rural,Y
LP002421,Male,No,0,Graduate,No,12000,0,164,360,1,Semiurban,N
LP002422,Male,Yes,0,Not Graduate,No,6033,0,160,360,1,Urban,N
LP002423,Male,No,0,Graduate,No,3858,0,76,360,1,Semiurban,Y
LP002424,Male,No,0,Graduate,No,4191,0,120,360,1,Rural,Y
LP002425,Male,Yes,1,Graduate,No,3125,2583,170,360,1,Semiurban,N
LP002426,Male,No,0,Graduate,No,8333,3750,187,360,1,Rural,Y
LP002427,Female,No,0,Not Graduate,No,1907,2365,120,,1,Urban,Y
LP002428,Female,Yes,0,Graduate,No,3416,2816,113,360,,Semiurban,Y
LP002429,Male,No,0,Graduate,Yes,11000,0,83,360,1,Urban,N
LP002430,Male,Yes,1,Not Graduate,No,2600,2500,90,360,1,Semiurban,Y
LP002431,Male,No,2,Graduate,No,4923,0,166,360,0,Semiurban,Y
LP002432,Male,Yes,3+,Not Graduate,No,3992,0,,180,1,Urban,N
LP002433,Male,Yes,1,Not Graduate,No,3500,1083,135,360,1,Urban,Y
LP002434,Male,Yes,2,Not Graduate,No,3917,0,124,360,1,Semiurban,Y
LP002435,Female,No,0,Not Graduate,No,4408,0,120,360,1,Semiurban,Y
LP002436,Female,No,0,Graduate,No,3244,0,80,360,1,Urban,Y
LP002437,Male,No,0,Not Graduate,No,3975,2531,55,360,1,Rural,Y
LP002438,Male,No,0,Graduate,No,2479,0,59,360,1,Urban,Y
LP002439,Male,No,0,Graduate,No,3418,0,127,360,1,Semiurban,N
LP002440,Female,No,0,Graduate,No,10000,0,214,360,1,Semiurban,N
LP002441,Male,Yes,3+,Graduate,No,3430,1250,128,360,0,Semiurban,N
LP002442,Male,Yes,1,Graduate,Yes,7787,0,240,360,1,Urban,Y
LP002443,Male,Yes,3+,Not Graduate,Yes,5703,0,130,360,1,Rural,Y
LP002444,Male,Yes,0,Graduate,No,3173,3021,137,360,1,Urban,Y
LP002445,Male,Yes,3+,Not Graduate,No,3850,983,100,360,1,Semiurban,Y
LP002446,Male,Yes,0,Graduate,No,150,1800,135,360,1,Rural,N
LP002447,Male,Yes,0,Graduate,No,3727,1775,131,360,1,Semiurban,Y
LP002448,Male,Yes,2,Graduate,,5000,0,72,360,0,Semiurban,N
LP002449,Female,Yes,2,Graduate,No,4283,2383,127,360,,Semiurban,Y
LP002450,Male,Yes,0,Graduate,No,2221,0,60,360,0,Urban,N
LP002451,Male,Yes,2,Graduate,No,4009,1717,116,360,1,Semiurban,Y
LP002452,Male,No,0,Graduate,No,2971,2791,144,360,1,Semiurban,Y
LP002453,Male,Yes,0,Graduate,No,7578,1010,175,,1,Semiurban,Y
LP002454,Male,Yes,0,Graduate,No,6250,0,128,360,1,Semiurban,Y
LP002455,Male,Yes,0,Graduate,No,3250,0,170,360,1,Rural,N
LP002456,Male,Yes,,Not Graduate,Yes,4735,0,138,360,1,Urban,N
LP002457,Male,Yes,2,Graduate,No,6250,1695,210,360,1,Semiurban,Y
LP002458,Male,,,Graduate,No,4758,0,158,480,1,Semiurban,Y
LP002459,Male,No,0,Graduate,Yes,6400,0,200,360,1,Rural,Y
LP002460,Male,Yes,1,Graduate,No,2491,2054,104,360,1,Semiurban,Y
LP002461,Male,Yes,0,Graduate,,3716,0,42,180,1,Rural,Y
LP002462,Male,No,0,Not Graduate,No,3189,2598,120,,1,Rural,Y
LP002463,Female,No,0,Graduate,No,8333,0,280,360,1,Semiurban,Y
LP002464,Male,Yes,1,Graduate,No,3155,1779,140,360,1,Semiurban,Y
LP002465,Male,Yes,1,Graduate,No,5500,1260,170,360,1,Rural,Y
LP002466,Male,Yes,0,Graduate,,5746,0,255,360,,Urban,N
LP002467,Female,No,0,Graduate,Yes,3463,0,122,360,,Urban,Y
LP002468,Female,No,1,Graduate,No,3812,0,112,360,1,Rural,Y
LP002469,Male,Yes,1,Graduate,No,3315,0,96,360,1,Semiurban,Y
LP002470,Male,Yes,2,Graduate,No,5819,5000,120,360,1,Rural,Y
LP002471,Male,Yes,1,Not Graduate,No,2510,1983,140,180,1,Urban,N
LP002472,Male,No,0,Graduate,No,2965,5701,155,60,1,Urban,Y
LP002473,Male,Yes,2,Graduate,Yes,6250,1300,108,360,1,Rural,Y
LP002474,Male,Yes,0,Not Graduate,No,3406,4417,123,360,1,Semiurban,Y
LP002475,Male,No,0,Graduate,Yes,6050,4333,120,180,1,Urban,N
LP002476,Male,Yes,2,Graduate,No,9703,0,112,360,1,Urban,Y
LP002477,Male,Yes,1,Not Graduate,No,6608,0,137,180,1,Urban,Y
LP002478,Male,Yes,1,Graduate,No,2882,1843,123,480,1,Semiurban,Y
LP002479,Male,Yes,0,Graduate,No,1809,1868,90,360,1,Urban,Y
LP002480,Male,Yes,0,Not Graduate,No,1668,3890,201,360,0,Semiurban,N
LP002481,Female,No,2,Graduate,No,3427,0,138,360,1,Urban,N
LP002482,Male,No,0,Not Graduate,Yes,2583,2167,104,360,1,Rural,Y
LP002483,Male,Yes,1,Not Graduate,No,2661,7101,279,180,1,Semiurban,Y
LP002484,Male,No,0,Graduate,Yes,16250,0,192,360,0,Urban,N
LP002485,Female,No,3+,Graduate,No,3083,0,255,360,1,Rural,Y
LP002486,Male,No,0,Not Graduate,No,6045,0,115,360,0,Rural,N
LP002487,Male,Yes,3+,Graduate,No,5250,0,94,360,1,Urban,N
LP002488,Male,Yes,0,Graduate,No,14683,2100,304,360,1,Rural,N
LP002489,Male,Yes,3+,Not Graduate,No,4931,0,128,360,,Semiurban,N
LP002490,Male,Yes,1,Graduate,No,6083,4250,330,360,,Urban,Y
LP002491,Male,No,0,Graduate,No,2060,2209,134,360,1,Semiurban,Y
LP002492,Female,No,1,Graduate,No,3481,0,155,36,1,Semiurban,N
LP002493,Female,No,0,Graduate,No,7200,0,120,360,1,Rural,Y
LP002494,Male,No,0,Graduate,Yes,5166,0,128,360,1,Semiurban,Y
LP002495,Male,No,0,Graduate,No,4095,3447,151,360,1,Rural,Y
LP002496,Male,Yes,2,Graduate,No,4708,1387,150,360,1,Semiurban,Y
LP002497,Male,Yes,3+,Graduate,No,4333,1811,160,360,0,Urban,Y
LP002498,Female,No,0,Graduate,,3418,0,135,360,1,Rural,N
LP002499,Female,No,1,Graduate,No,2876,1560,90,360,1,Urban,Y
LP002500,Female,No,0,Graduate,No,3237,0,30,360,1,Urban,Y
LP002501,Male,Yes,0,Graduate,No,11146,0,136,360,1,Urban,Y
LP002502,Male,No,0,Graduate,No,2833,1857,126,360,1,Rural,Y
LP002503,Male,Yes,0,Graduate,No,2620,2223,150,360,1,Semiurban,Y
LP002504,Male,Yes,2,Graduate,No,3900,0,90,360,1,Semiurban,Y
LP002505,Male,Yes,1,Graduate,No,2750,1842,115,360,1,Semiurban,Y
LP002506,Male,Yes,0,Graduate,No,3993,3274,207,360,1,Semiurban,Y
LP002507,Male,Yes,0,Graduate,No,3103,1300,80,360,1,Urban,Y
LP002508,Male,Yes,0,Graduate,No,14583,0,436,360,1,Semiurban,Y
LP002509,Female,Yes,0,Not Graduate,No,4100,0,124,360,,Rural,Y
LP002510,Male,No,1,Not Graduate,Yes,4053,2426,158,360,0,Urban,N
LP002511,Male,Yes,0,Graduate,No,3927,800,112,360,1,Semiurban,Y
LP002512,Male,Yes,2,Graduate,No,2301,985.7999878,78,180,1,Urban,Y
LP002513,Female,No,0,Graduate,No,1811,1666,54,360,1,Urban,Y
LP002514,Male,Yes,0,Graduate,No,20667,0,,360,1,Rural,N
LP002515,Male,No,0,Graduate,No,3158,3053,89,360,1,Rural,Y
LP002516,Female,No,0,Graduate,Yes,2600,1717,99,300,1,Semiurban,N
LP002517,Male,Yes,0,Graduate,No,3704,2000,120,360,1,Rural,Y
LP002518,Female,No,0,Graduate,No,4124,0,115,360,1,Semiurban,Y
LP002519,Male,No,0,Graduate,No,9508,0,187,360,1,Rural,Y
LP002520,Male,Yes,0,Graduate,No,3075,2416,139,360,1,Rural,Y
LP002521,Male,Yes,2,Graduate,No,4400,0,127,360,0,Semiurban,N
LP002522,Male,Yes,2,Graduate,No,3153,1560,134,360,1,Urban,Y
LP002523,Female,No,,Graduate,No,5417,0,143,480,0,Urban,N
LP002524,Male,Yes,0,Graduate,No,2383,3334,172,360,1,Semiurban,Y
LP002525,Male,Yes,3+,Graduate,,4416,1250,110,360,1,Urban,Y
LP002526,Male,Yes,1,Graduate,No,6875,0,200,360,1,Semiurban,Y
LP002527,Female,Yes,1,Graduate,No,4666,0,135,360,1,Urban,Y
LP002528,Female,No,0,Graduate,No,5000,2541,151,480,1,Rural,N
LP002529,Male,Yes,1,Graduate,No,2014,2925,113,360,1,Urban,N
LP002530,Male,Yes,0,Not Graduate,No,1800,2934,93,360,0,Urban,N
LP002531,Male,Yes,,Not Graduate,No,2875,1750,105,360,1,Semiurban,Y
LP002532,Female,No,0,Graduate,No,5000,0,132,360,1,Rural,Y
LP002533,Male,Yes,1,Graduate,No,1625,1803,96,360,1,Urban,Y
LP002534,Male,No,0,Graduate,No,4000,2500,140,360,1,Rural,Y
LP002535,Male,No,0,Not Graduate,No,2000,0,,360,1,Urban,N
LP002536,Female,No,0,Graduate,No,3762,1666,135,360,1,Rural,Y
LP002537,Female,No,0,Graduate,No,2400,1863,104,360,0,Urban,N
LP002538,Male,No,0,Graduate,No,20233,0,480,360,1,Rural,N
LP002539,Male,Yes,2,Not Graduate,No,7667,0,185,360,,Rural,Y
LP002540,Female,No,0,Graduate,No,2917,0,84,360,1,Semiurban,Y
LP002541,Male,No,0,Not Graduate,No,2927,2405,111,360,1,Semiurban,Y
LP002542,Female,No,0,Graduate,No,2507,0,56,360,1,Rural,Y
LP002543,Male,Yes,2,Graduate,Yes,5746,0,144,84,,Rural,Y
LP002544,,Yes,0,Graduate,No,2473,1843,159,360,1,Rural,N
LP002545,Male,Yes,1,Not Graduate,No,3399,1640,111,180,1,Urban,Y
LP002546,Male,Yes,2,Graduate,No,3717,0,120,360,1,Semiurban,Y
LP002547,Male,Yes,0,Graduate,No,2058,2134,88,360,,Urban,Y
LP002548,Female,No,1,Graduate,No,3541,0,112,360,,Semiurban,Y
LP002549,Male,Yes,1,Graduate,Yes,10000,0,155,360,1,Rural,N
LP002550,Male,Yes,0,Graduate,No,2400,2167,115,360,1,Semiurban,Y
LP002551,Male,Yes,3+,Graduate,No,4342,189,124,360,1,Semiurban,Y
LP002552,Male,Yes,2,Not Graduate,No,3601,1590,,360,1,Rural,Y
LP002553,Female,No,0,Graduate,No,3166,2985,132,360,,Rural,Y
LP002554,Male,Yes,3+,Graduate,No,15000,0,300,360,1,Rural,Y
LP002555,Male,Yes,1,Graduate,Yes,8666,4983,376,360,0,Rural,N
LP002556,Male,No,0,Graduate,No,4917,0,130,360,0,Rural,Y
LP002557,Male,Yes,0,Graduate,Yes,5818,2160,184,360,1,Semiurban,Y
LP002558,Female,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
LP002559,Female,No,0,Graduate,No,2500,0,67,360,1,Urban,Y
LP002560,Male,No,1,Graduate,No,4384,1793,117,360,1,Urban,Y
LP002561,Male,No,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
LP002562,Male,No,,Graduate,No,2833,0,71,360,1,Urban,Y
LP002563,Male,Yes,0,Graduate,,63337,0,490,180,1,Urban,Y
LP002564,,Yes,1,Graduate,Yes,9833,1833,182,180,1,Urban,Y
LP002565,Male,Yes,,Graduate,Yes,5503,4490,70,,1,Semiurban,Y
LP002566,Male,Yes,1,Graduate,,5250,688,160,360,1,Rural,Y
LP002567,Male,Yes,2,Graduate,Yes,2500,4600,176,360,1,Rural,Y
LP002568,Female,No,3+,Not Graduate,No,1830,0,,360,0,Urban,N
LP002569,Female,No,0,Graduate,No,4160,0,71,360,1,Semiurban,Y
LP002570,Male,Yes,3+,Not Graduate,No,2647,1587,173,360,1,Rural,N
LP002571,Female,No,0,Graduate,No,2378,0,46,360,1,Rural,N
LP002572,Male,Yes,1,Not Graduate,No,4554,1229,158,360,1,Urban,Y
LP002573,Male,Yes,3+,Not Graduate,No,3173,0,74,360,1,Semiurban,Y
LP002574,Male,Yes,2,Graduate,,2583,2330,125,360,1,Rural,Y
LP002575,Male,Yes,0,Graduate,No,2499,2458,160,360,1,Semiurban,Y
LP002576,Male,Yes,,Not Graduate,No,3523,3230,152,360,0,Rural,N
LP002577,Male,Yes,2,Not Graduate,No,3083,2168,126,360,1,Urban,Y
LP002578,Male,Yes,0,Graduate,No,6333,4583,259,360,,Semiurban,Y
LP002579,Male,Yes,0,Graduate,No,2625,6250,187,360,1,Rural,Y
LP002580,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
LP002581,Male,No,0,Graduate,No,8750,4167,308,360,1,Rural,N
LP002582,Male,Yes,3+,Graduate,No,2666,2083,95,360,1,Rural,Y
